Longitude,Latitude,Counts
121.4462806,31.1135,6683
121.44631,31.22564001,29416
121.44633,31.23177001,29545
121.44637,31.26722001,816
121.44638,31.24844001,2414
121.44638,31.28008,94
121.4463806,31.2151695,327
121.44642,31.24704,144
121.44642,31.24704001,35
121.44648,31.32783001,15584
121.44651,31.32936001,3692
121.4466,31.21527,777
121.4466,31.21527001,6279
121.44666,31.17438001,2621
121.44666,31.18555001,30855
121.4466611,31.18555,2620
121.44675,31.23130001,90
121.446766,31.228366,75
121.446766,31.22836601,6591
121.44678,31.23086,129
121.44678,31.23086001,1587
121.4468,31.1553306,1842
121.44689,31.23644,72
121.44689,31.23644001,1074
121.4469,31.23718,238
121.4469,31.23718001,1966
121.44694,31.18166001,41111
121.44711,31.21047001,7169
121.44711,31.24988,176
121.44711,31.24988001,3396
121.44713,31.24892001,1517
121.44718,31.22851,1454
121.44722,31.25707,111
121.44722,31.25707001,2578
121.44723,31.25816,419
121.44724,31.24861,305
121.44724,31.24861001,332
121.44734,31.24795,230
121.44734,31.24795001,4514
121.44738,31.25713,108
121.44738,31.25713001,1325
121.4474,31.23904,11160
121.4474,31.23904001,26702
121.44741,31.24611,5170
121.44741,31.24611001,29092
121.44746,31.23477001,16936
121.4475,31.1619389,3194
121.44753,31.19138,8980
121.44753,31.19138001,75771
121.44754,31.28299001,7694
121.44756,31.35802,101
121.44756,31.35802001,1580
121.44761,31.27531001,14727
121.4476389,30.8852,1316
121.44764,31.24851,102
121.44764,31.24851001,1310
121.44765,31.10963001,20125
121.44765,31.23706,382
121.447678,31.21599501,3056
121.4476889,31.2811389,1269
121.447721,31.21601301,893
121.44778,31.22888001,10867
121.44791,31.21917001,3328
121.44792,31.277,1484
121.4479204,31.28168877,3618
121.44793,31.29004,460
121.44793,31.29004001,4046
121.4479889,31.0847806,1657
121.448,30.88520001,1874
121.448,31.31770001,7200
121.44801,31.20548001,5726
121.44805,31.21797001,10088
121.44807,31.26721001,727
121.44811,31.25147,33
121.44811,31.25147001,487
121.44817,31.24778,203
121.44817,31.24778001,3839
121.44818,31.21207001,679
121.448236,31.22974701,6036
121.44827,31.2295,172
121.44828,31.10847001,414
121.44829,31.26046,2700
121.44829,31.27406,8
121.4483,31.21614901,780
121.44831,31.31275,10024
121.44833,31.26781,4132
121.44833,31.26781001,10772
121.44833,31.31277001,39788
121.4483306,31.2064195,4
121.44836,31.26054001,33558
121.44841,30.93166,38
121.44844,31.21869,1
121.44844,31.21869001,292
121.44846,31.21952001,30333
121.44847,31.25055,1771
121.44847,31.25055001,35730
121.44848,31.27350001,3682
121.44854,31.2701,104
121.44854,31.27010001,196
121.44855,31.22745,126
121.44857,31.19267,157
121.44857,31.19267001,5574
121.44866,31.23757,669
121.448675,31.24725401,12072
121.4486889,30.9051306,1055
121.4486889,31.1954806,3789
121.44869,31.19548001,26975
121.44874,31.02546001,8087
121.44881,30.96104001,1366
121.44881,31.23524,80
121.44881,31.23524001,3281
121.44881,31.39384,2042
121.4488111,30.9610389,1290
121.44882,31.26795001,149
121.4488389,31.1513695,1676
121.4488806,31.1906611,270
121.44892,31.21645,1171
121.44892,31.21645001,5456
121.448934,31.16942001,9826
121.449,31.0255,3555
121.449,31.25650001,2733
121.449,31.39380001,10644
121.44901,31.23065,75
121.44901,31.23065001,287
121.44906,31.23653,102
121.44906,31.23653001,1832
121.44907,31.24818,326
121.44907,31.24818001,4021
121.44912,31.65787001,1191
121.44913,31.2302,169
121.44913,31.23020001,8974
121.44914,31.22089001,896
121.44915,31.19467,48
121.44915,31.19467001,887
121.44916,31.21893,178
121.44916,31.21893001,784
121.44916,31.23473,11
121.44919,31.39677,53
121.44919,31.39677001,1583
121.4492,31.26931001,11902
121.44921,31.21820001,6637
121.44925,31.27256001,50752
121.44925,31.27364001,5833
121.44926,31.21844,36
121.44926,31.21844001,900
121.44928,31.27259,12743
121.449285,31.22959001,11646
121.4493,31.41512001,1374
121.44931,31.23497001,1476
121.44933,31.24041001,2780
121.44935,30.9193611,1421
121.44936,31.29186001,397
121.44942,31.21223001,6038
121.44948,31.23480001,11897
121.44954,31.19494,2569
121.44954,31.19494001,1536
121.44956,31.24406001,2909
121.4495806,31.23195,84
121.4496694,31.1376389,5035
121.44968,30.92504001,353
121.44968,31.12038,38005
121.44968,31.12038001,12369
121.4496806,30.9250389,676
121.4496806,31.1203806,1538
121.44972,31.22525,135
121.44972,31.22606,4884
121.44972,31.22606001,49571
121.44972,31.23258001,2456
121.44989,31.25579,12896
121.4499,31.2031195,57
121.44992,31.23666,51
121.44992,31.37034001,6972
121.44999,31.35865,618
121.44999,31.35865001,11000
121.45,31.20310001,1852
121.45,31.23253,129
121.45002,31.23266001,1327
121.45004,31.22240001,7431
121.45007,31.22486,1654
121.45007,31.23605001,1544
121.45008,31.25597001,83618
121.4501,31.02267001,2352
121.4501,31.0357,2986
121.45015,31.32302,24482
121.45016,31.32301001,66823
121.45028,31.23361001,2427
121.4502806,31.2336111,26
121.450302,30.9336294,704
121.45035,31.24531,95
121.45035,31.24531001,1428
121.45038,31.24836,101
121.45038,31.24836001,1688
121.4504389,31.2304695,363
121.45044,31.23047001,1703
121.45044,31.37981,1413
121.45044,31.37981001,12255
121.4504441,31.19256005,2985
121.45048,31.20358001,1234
121.45051,31.22492,837
121.45051,31.22492001,136
121.45054,31.25019,84
121.45054,31.25019001,1060
121.45056,31.43176,149
121.4506,31.22537,30
121.4506,31.22537001,741
121.45061,31.31004001,5098
121.450626,31.31540001,4512
121.45066,31.21796001,829
121.45068,31.24522,451
121.45068,31.24522001,1766
121.45071,31.21366001,37122
121.45071,31.25401,1967
121.45071,31.25401001,426
121.450726,31.33293301,11224
121.45073,31.31824001,22654
121.450734,31.19151001,21538
121.45074,31.22064,220
121.45074,31.22064001,542
121.4508,30.9816611,977
121.45083,31.20139001,38953
121.4508306,31.2013889,7638
121.45085,31.23346001,4506
121.45085,31.2334611,110
121.4508806,31.2495306,2049
121.4509,31.0729,1807
121.45091,31.22333,6
121.45091,31.22333001,1125
121.4509306,31.2163695,588
121.45095,31.21975001,5743
121.45096,31.19794001,313
121.45097,31.11948001,999
121.451,31.38620001,4794
121.451,31.43180001,1932
121.45101,31.20622001,1441
121.4510694,31.1930611,491
121.4511,31.28222001,58992
121.45111,31.23107001,17073
121.45112,31.24743,105
121.45114,31.42436001,943
121.45116,31.21745001,8917
121.45116,31.38625,738
121.4511611,31.21745,629
121.45129,31.24435,302
121.45135,31.22583,65
121.45135,31.22583001,755
121.4513806,31.2421195,274
121.45139,31.01911,1366
121.45139,31.01911001,4287
121.45139,31.21648,4
121.45139,31.21648001,431
121.45145,31.24559001,5197
121.45145,31.26549001,2035
121.45148,31.26594001,16220
121.4515,31.1885806,115
121.4515,31.23450001,159
121.45157,31.25354001,1826
121.45159,31.19740001,14539
121.4516,31.24452001,1139
121.45161,31.12937001,25603
121.45162,31.39533,16
121.45162,31.39533001,118
121.4516306,31.2301111,25
121.45166,31.10722001,14874
121.4516611,31.1072195,1858
121.4516694,31.1879111,6814
121.45167,31.09498001,64
121.45167,31.18791001,18151
121.45171,31.29573,1550
121.45171,31.29573001,7623
121.45176,31.31534,94
121.45177,31.09463,25
121.45178,31.22806,142
121.45194,31.23167001,3895
121.4519512,31.27285366,2307
121.45198,31.24289001,25367
121.452,31.24840001,1654
121.45202,31.26974001,1570
121.45207,30.83662,880
121.45207,30.83662001,3387
121.45208,31.22553,131
121.45208,31.22553001,553
121.4521111,30.9130111,4
121.4521111,31.098,921
121.45212,31.18969001,537
121.45216,31.23236,5
121.45216,31.23236001,357
121.45216,31.23273001,3787
121.45228,31.20414001,1391
121.4522806,31.2041389,107
121.45233,31.21729001,1280
121.4523389,31.2311306,493
121.45234,31.22477001,880
121.45234,31.23113001,5209
121.45234,31.28177001,769
121.45235,31.28507,71
121.45235,31.28507001,1224
121.4524,31.22449,35
121.452433,31.11350301,12785
121.45246,31.28645,7
121.45246,31.28645001,132
121.45248,31.20718001,1373
121.45255,31.25411001,9307
121.4525694,31.1933111,3113
121.45257,31.19331001,27352
121.45259,31.26224,5
121.45259,31.26224001,818
121.4526,31.2422195,139
121.4526306,31.2045,124
121.45264,31.18563,312
121.45264,31.18563001,1706
121.45264,31.21434,94
121.45264,31.21434001,401
121.45264,31.27411001,8092
121.45266,31.39597,12
121.45266,31.39597001,300
121.45267,31.24798001,602
121.45268,31.24955,4389
121.4527306,31.2264,96
121.45275,31.03508001,13818
121.45275,31.0350806,6405
121.45278,31.39396001,559
121.45279,31.23555001,5947
121.45279,31.24770001,13886
121.45282,31.24673,614
121.45285,31.26134,468
121.4528656,31.24416132,7047
121.452875,31.23314601,1
121.45289,31.19503,124
121.45289,31.19503001,795
121.4529,30.90828,17
121.45293,31.2484,3
121.45297,31.23389001,14797
121.45298,31.21525001,16898
121.45301,31.18738001,10451
121.45301,31.2493,232
121.45301,31.24930001,1329
121.45303,31.24735,7160
121.453065,31.12166001,26675
121.45307,31.22765,186
121.45307,31.22765001,7599
121.45308,31.22911001,9452
121.4531,31.2699806,359
121.45315,31.25858001,7971
121.4532,31.2051695,54
121.4532,31.20517001,998
121.4532,31.24708,1690
121.45322,31.34999,3666
121.45325,31.20795,221
121.4532611,30.9158306,2696
121.45327,31.22689001,2884
121.45327,31.24721001,1552
121.45333,31.03101,4654
121.45333,31.03101001,19128
121.45333,31.22367001,54108
121.4533306,31.1772195,12400
121.4533495,31.249115,17690
121.4533611,31.2048,23
121.45338,31.03280301,427
121.4534,31.24734001,66052
121.4534389,31.1998806,6
121.45344,31.19988001,516
121.45345,31.23385,440
121.45345,31.23385001,65
121.45347,31.24435,191
121.45347,31.24435001,4014
121.45354,31.20520001,10947
121.4535521,31.34993001,23154
121.45357,31.20598001,456
121.45359,31.40509001,4180
121.45361,31.26694001,26236
121.45364,31.26697,5526
121.453686,31.229537,351
121.45371,31.21846,777
121.45371,31.21846001,26408
121.45375,31.40602001,58
121.4538,31.25008001,25531
121.45381,31.24612,244
121.45381,31.24612001,3091
121.45383,31.250081,5130
121.45387,31.24867,15
121.45387,31.24867001,1034
121.453948,31.25426301,65
121.45399,31.01974001,30
121.454,30.90750001,37
121.454,31.2190695,248
121.4540111,31.2142611,226
121.45404,31.03627001,26409
121.45408,30.86413001,2595
121.4540806,30.8641306,1179
121.45411,31.25861001,27485
121.4541111,31.2052111,16
121.45415,31.23321001,38620
121.45415,31.61588,191
121.45415,31.61588001,2314
121.45417,31.22264,199
121.45417,31.22264001,913
121.45418,31.23111,85
121.45418,31.23111001,1205
121.4541806,30.9072389,2
121.45419,31.24132001,92006
121.45423,31.26303,6050
121.45426,31.20710001,1049
121.4542889,31.2389,11942
121.45429,30.92983001,681
121.4543,31.39650001,5285
121.4543194,31.2418,156
121.45432,31.22801001,37695
121.45432,31.24180001,1661
121.45439,31.26234,2214
121.45439,31.26234001,7719
121.4544194,30.9075,1112
121.45442,31.24367001,1321
121.4544421,31.21908106,4324
121.45445,31.2068889,147
121.45448,30.94898,4
121.4545,31.21310001,2863
121.4545111,30.9448306,869
121.45453,31.24943001,1306
121.45458,31.21678,169
121.45458,31.21678001,2857
121.45458,31.23205001,2912
121.4545806,31.23275,661
121.4545889,31.2308806,123
121.45459,31.23088001,2429
121.4546,31.23215,539
121.45461,31.20583001,544
121.45461,31.24947,13
121.45463,31.21380001,2816
121.45463,31.22204001,3535
121.4546306,31.2220389,46
121.45464,31.25724,165
121.45464,31.25724001,1078
121.45472,31.41055001,4827
121.45475,31.25626,455
121.4548056,31.2440695,69
121.45481,31.24991,42
121.45481,31.24991001,310
121.4548306,31.2378389,119
121.45485,31.20765001,1846
121.4548628,31.26188159,3836
121.4549,31.2196611,376
121.455,31.21970001,4423
121.455,31.25610001,45483
121.455,31.30778001,18586
121.455,31.33020001,53509
121.45509,31.21859,8983
121.45509,31.25212,75
121.45509,31.25212001,1344
121.455099,31.23761201,42727
121.455102,31.206029,1
121.45514,31.27114001,9448
121.45516,31.21797001,1213
121.45516,31.247136,313
121.4551611,31.2179695,401
121.4551611,31.2336111,70
121.4551694,31.2316695,22
121.45518,31.30804,8275
121.4552,31.19213001,16757
121.45522,31.05228,2669
121.45522,31.2495,159
121.45524,31.20462,406
121.45524,31.20462001,1987
121.45527,31.11781001,13486
121.4552889,31.2042,4006
121.45529,31.20420001,27873
121.45529,31.23647001,4787
121.4553,31.11781,2180
121.45531,31.23636,31
121.45531,31.23636001,3387
121.4553111,31.2423611,42
121.45532,31.23025001,510
121.45533,31.27501001,1340
121.45542,31.24415001,38615
121.45543,31.31919001,3410
121.45546,31.32539001,24083
121.45547,31.25616,7460
121.45553,31.27109,738
121.45557,30.94513,122
121.45564,31.19529,1299
121.45564,31.19529001,16313
121.45564,31.26646001,1568
121.45565,31.25121001,5023
121.45567,31.23882001,2179
121.45568,31.20767001,740
121.45571,31.22511001,8910
121.45573,31.22267,4665
121.45573,31.22267001,12334
121.45583,31.19056001,21322
121.4558306,31.1905611,2988
121.455851,31.23197156,18326
121.45593,30.91234001,533
121.456,31.21920001,4878
121.45607,31.20530001,269
121.45618,31.22849001,1989
121.4562194,31.2283806,26
121.4563,31.2218195,37
121.45631,31.23169001,469
121.45632,31.19156,9
121.45632,31.19156001,1687
121.45635,31.26445,60
121.45635,31.26445001,537
121.45638,31.2078,172
121.45638,31.20780001,1486
121.4564194,31.2191611,115
121.45647,31.24220001,205
121.4565,31.23693001,2318
121.4565,31.2369306,20
121.4566,31.23281,406
121.4566,31.23281001,3287
121.45662,31.29203001,25897
121.45664,31.25324001,5141
121.45667,31.20323001,255
121.45669,31.235114,217
121.4567,31.34019,10813
121.4567,31.34019001,23787
121.4567806,31.2622111,807
121.456808,31.39391401,279
121.45684,31.29197,4174
121.45688,31.23469,3438
121.45688,31.23469001,14782
121.4569194,31.23225,141
121.45692,31.23225001,2729
121.45693,31.256,115
121.45693,31.25600001,2510
121.45694,31.26777,553
121.45695,31.23172,572
121.45695,31.23172001,2198
121.4569611,31.2285806,82
121.45699,31.22337101,3066
121.457,30.92390001,1794
121.457,31.22146001,4229
121.457,31.2214611,48
121.457,31.26790001,9927
121.45701,31.26792,920
121.45705,31.27171,10
121.45707,30.93887,1731
121.4570889,30.9530889,1653
121.45709,31.22599001,38635
121.45717,30.92389,2326
121.45719,31.19258001,890
121.45724,31.21813001,6288
121.45725,31.26476,1172
121.45725,31.26476001,16522
121.45727,31.22678,1315
121.4572889,31.2374889,157
121.4573611,31.2056389,140
121.4573611,31.206,119
121.4574,31.22890001,2096
121.45747,31.23455001,38985
121.45749,30.9188,38
121.45749,31.20004001,6206
121.45751,31.18113,127
121.45751,31.18113001,7467
121.45753,30.90079001,551
121.4575306,30.9007889,2926
121.45757,31.25932001,20800
121.45763,31.21217001,52695
121.45763,31.28231,4389
121.4577,31.24244001,16866
121.45772,31.29569,1465
121.45777,31.29573001,29248
121.45778,31.22894001,279
121.4577806,31.2289389,414
121.45784,31.21221001,469
121.45785,31.2285889,242
121.45785,31.22859001,1103
121.45791,31.19825001,7032
121.45791,31.26056,283
121.45791,31.26056001,1732
121.45793,31.20554001,18740
121.458,31.2291889,108
121.458,31.22933001,76676
121.458,31.31020001,1574
121.45803,31.2608,90
121.45803,31.26080001,1637
121.45804,31.22919001,1740
121.45805,31.2053389,65
121.45805,31.20534001,893
121.458056,30.82694401,3597
121.45806,31.20852001,18217
121.458063,31.215187,215
121.45808,31.21585001,2296
121.4581,31.24828701,215
121.4581,31.26010001,1564
121.45828,31.21221001,877
121.45828,31.21378,76
121.45828,31.21378001,1816
121.45831,31.25541001,1951
121.45832,30.90631001,33
121.45835,31.22307001,5275
121.45846,31.23306001,3305
121.45848,31.19798001,21062
121.45852,31.19184001,33320
121.45857,31.41109001,485
121.4586,31.2121695,12
121.45865,31.2228,69
121.45865,31.22280001,2463
121.45868,31.41173,1
121.45875,31.2153806,136
121.45879,31.26883001,34272
121.45883,31.27382,1996
121.45884,31.22714001,2335
121.45886,31.22060001,383
121.45887,31.25654001,173
121.4588829,31.19601324,1073
121.4589,31.2326195,121
121.45891,31.21409,90
121.45891,31.21409001,726
121.4589111,31.2015695,429
121.45892,31.22468,6
121.45895,31.25668,6
121.45897,31.26459,48
121.45897,31.26459001,346
121.45897,31.31508,2157
121.459,31.2688,1643
121.45902,31.31508001,56120
121.4590306,31.2278306,142
121.45906,31.23295001,3233
121.45911,31.23372001,397
121.4591111,31.2018611,577
121.45916,31.36583001,4842
121.45918,31.16605,5
121.45919,31.25209,84
121.45919,31.25209001,1445
121.45922,31.36581,374
121.45923,31.2423,250
121.45923,31.24230001,2991
121.45925,30.90407,9
121.45925,31.26431,155
121.4593,31.22893001,3779
121.45934,31.26328001,20886
121.45936,31.20119001,74910
121.45951,31.26352,11
121.45951,31.26352001,704
121.45956,31.40917,32
121.45956,31.40917001,1207
121.4595889,31.0444889,4031
121.45959,31.24593,54
121.45959,31.24593001,1313
121.45962,31.24478001,463
121.45963,31.22702001,22295
121.45967,31.19206001,1388
121.45974,30.94236,2619
121.45982,31.24702,424
121.45982,31.24702001,1790
121.45987,30.97161,363
121.45991,31.19926001,12791
121.45994,31.21595001,904
121.45996,31.25382,9925
121.46,31.22083001,28780
121.46,31.23536001,783
121.46,31.2353611,115
121.46,31.25389001,98686
121.4600389,31.2206195,149
121.46004,31.22062001,6758
121.4600611,31.2085111,44
121.460113,31.25966401,34032
121.46017,31.23241,62
121.46017,31.23241001,631
121.46017,31.25944,5521
121.46032,31.28712,5981
121.46036,31.25863,162
121.46036,31.25863001,438
121.4603889,31.21595,91
121.46046,31.35563,218
121.46046,31.35563001,6826
121.46051,31.2546,41
121.46051,31.25460001,1212
121.46053,31.21552001,15
121.46054,31.33750001,18793
121.46055,31.23211001,1890
121.46056,30.81604,89
121.46056,30.81604001,277
121.46063,31.20688001,23626
121.4606306,31.2068806,4540
121.4606389,31.2322695,279
121.46066,31.22106001,262
121.46076,30.91065001,140
121.460769,31.32550001,2086
121.46078,31.22898001,3586
121.46079,31.22946001,1416
121.46091,31.21906001,32994
121.46091,31.32858001,29161
121.4609694,31.2301306,136
121.461,31.20850001,734
121.461,31.2662,1718
121.46102,31.21379001,3494
121.46111,31.25485001,341
121.46111,31.39138,1281
121.46111,31.39138001,6409
121.46121,31.24585001,1794
121.46128,31.21441001,2319
121.46131,31.2662,796
121.46131,31.26620001,10343
121.46132,31.21733,97
121.46132,31.21733001,614
121.461389,31.22277801,15961
121.46139,30.92593001,345
121.4614,31.23762001,13195
121.46147,31.24205001,44412
121.46155,31.2327,584
121.46161,31.27922,187
121.46163,31.38229001,7247
121.46166,31.42083,322
121.46167,31.24654,9313
121.46171,30.92742,19
121.46171,31.24465,76
121.46171,31.24465001,1604
121.46171,31.34208001,7387
121.46172,31.66915,457
121.46172,31.66915001,875
121.46175,31.29407,7197
121.46177,31.29409001,45924
121.46188,31.23326001,1219
121.4618806,31.2332611,44
121.46196,31.23227001,35133
121.46196,31.23339001,9257
121.4619889,31.22165,36
121.46199,31.21206,4815
121.46199,31.21206001,26074
121.461994,31.23485101,22930
121.4620111,31.2301806,139
121.46202,31.2291,243
121.46202,31.22910001,3503
121.46202,31.25858,5071
121.46202,31.25858001,28746
121.46204,31.40749001,1747
121.46206,30.81726,1
121.46206,30.81726001,32
121.46207,31.22167001,478
121.46215,31.25113001,22812
121.46217,31.0866,1432
121.46217,31.08660001,2095
121.4622194,31.1272195,645
121.46222,31.12722001,22435
121.462222,31.12722201,868
121.46223,31.29038,168
121.46223,31.29038001,9041
121.46224,31.25575001,23710
121.4623,31.32124,59
121.4623,31.32124001,1551
121.46231,31.20315001,27256
121.4623333,30.9186306,1990
121.46239,31.24424001,36564
121.46239,31.25394001,173
121.46248,31.24147,3047
121.46248,31.24147001,1064
121.46248,31.26393,30
121.46248,31.26393001,1896
121.46251,31.14260001,45379
121.46251,31.27186,4148
121.46254,31.24063,2036
121.4626194,31.2358611,25
121.46262,31.23586001,696
121.46265,31.2126111,600
121.46266,31.23399001,1530
121.4627,31.403,17
121.4627,31.40300001,848
121.4627194,31.2349806,516
121.46272,31.23498001,3380
121.462751,31.29901701,5519
121.46278,31.20317,626
121.46278,31.20317001,10237
121.46278,31.20626001,2382
121.46282,31.27045,41
121.4628639,31.2649861,135
121.46287,31.24676,21
121.46288,31.20291001,394
121.46294,31.22524001,168
121.46296,31.22018001,545
121.46299,31.33754001,7684
121.46301,31.24598,117
121.46301,31.24598001,2631
121.46306,31.20841,981
121.46306,31.20841001,6460
121.46309,31.22387,652
121.46309,31.22387001,3496
121.4631611,31.2398389,619
121.463211,31.30780401,26593
121.46322,31.29307001,1162
121.46324,31.23457,264
121.46324,31.23457001,1789
121.463251,31.267273,357
121.463251,31.26727301,5782
121.46326,31.24593001,44472
121.46333,30.84972001,1016
121.4633306,30.8497195,430
121.4633306,31.2068111,367
121.46339,31.26671,54
121.46341,31.30739001,44303
121.46345,31.26343201,3531
121.46345,31.27278,2
121.46345,31.30763,2978
121.46353,31.26493,526
121.46356,31.24611001,2318
121.46362,31.22999001,537
121.46362,31.2756,21
121.4636694,31.2141306,140
121.4637,31.24697,2
121.4637,31.24697001,1315
121.46372,31.24050001,268
121.46389,31.23722001,41721
121.46391,31.14608001,554
121.4639111,31.1460806,15
121.46393,31.21678001,6323
121.46397,31.20692,79
121.46397,31.20692001,4437
121.4639763,31.25591587,2004
121.464,31.28220001,19193
121.4640404,31.23998391,17895
121.4641111,31.2374111,195
121.4641306,31.2302306,21
121.46417,31.22889001,11561
121.46417,31.24229,50
121.46417,31.24229001,1277
121.4642417,31.2551806,193
121.46426,31.24722,131
121.46426,31.24722001,1026
121.4643,31.31154001,13711
121.46438,31.21425,30
121.46438,31.21425001,9046
121.46438,31.25014,38
121.46438,31.25014001,319
121.46438,31.28221,2552
121.4644,30.8911389,546
121.4644,30.89114001,3747
121.46442,30.92758001,6602
121.4644389,31.2333889,313
121.46444,31.23538,10
121.46444,31.23538001,5
121.46449,31.32052,25
121.46449,31.32052001,493
121.46463,31.23586001,1473
121.4646306,31.2358611,185
121.46467,31.40931,2
121.46467,31.40931001,481
121.4646806,31.2052,114
121.46471,31.20776,2013
121.46471,31.20776001,36118
121.46477,31.23042001,1217
121.4647806,31.2395806,131
121.4648389,31.23345,212
121.46484,31.23345001,7973
121.46485,30.9154889,3175
121.46485,30.91549001,2
121.4649,31.23500001,415
121.46491,31.23946001,408
121.46492,31.19933,17
121.46492,31.19933001,836
121.46496,31.19942,11110
121.46496,31.19942001,54422
121.46498,31.31797,5434
121.46498,31.31797001,41765
121.46498,31.32210001,21007
121.465,30.87415001,2742
121.465,31.2070195,434
121.465,31.20702001,1167
121.46501,31.03158001,13380
121.46506,30.91443,47
121.46513,31.40498,521
121.46513,31.40498001,4412
121.46514,31.20715001,14842
121.46518,31.25257,368
121.46518,31.25257001,1387
121.46518,31.30657,6076
121.4651889,31.0408306,3906
121.4652,31.2211611,101
121.4652111,31.2319,522
121.465234,31.285078,536
121.465234,31.28507801,857
121.46524,31.22131001,4388
121.46531,31.23411001,4398
121.4653111,31.2341111,304
121.46532,31.23063,176
121.46535,31.22066001,578
121.46536,31.20698,3
121.46536,31.20698001,508
121.46543,31.20692001,4997
121.4654306,31.2069195,452
121.46551,31.33163,10665
121.46551,31.33163001,34862
121.46556,31.21164001,3309
121.46556,31.23921001,4619
121.46565,31.26677,32
121.46566,31.22173001,126
121.46566,31.27054,77
121.46566,31.27054001,1170
121.46568,31.20774001,1367
121.4657,31.22807001,680
121.46575,31.21261001,73669
121.46575,31.2126111,6147
121.4657694,31.2197611,70
121.46577,31.21976001,2698
121.46578,31.23205001,3153
121.4658,31.22070001,17014
121.46581,31.20838,334
121.46583,31.21686,101
121.46583,31.21686001,751
121.46583,31.22416001,21793
121.46584,31.23136001,35946
121.46585,31.2310389,84
121.4658806,31.24430684,647
121.46592,31.37345001,6056
121.46597,31.27295,3893
121.46599,31.19642,6834
121.46599,31.19642001,75765
121.46601,31.21241,75
121.46601,31.21241001,629
121.46616,31.21207001,1534
121.46616,31.42083001,4212
121.4662,31.21207,35
121.4662,31.22097,5
121.4662,31.22097001,904
121.46622,31.22400001,1290
121.46624,31.32176,72
121.46624,31.32176001,1749
121.4662611,31.2301306,120
121.46629,31.21959001,469
121.46629,31.29917001,9494
121.4663,31.28643001,9607
121.46634,31.27517001,1091
121.46635,31.23401,196
121.46635,31.23401001,1782
121.46638,31.23083001,851
121.4663806,31.2308306,373
121.466394,31.20746701,415
121.46641,31.24913,6
121.46641,31.24913001,332
121.46642,31.23565001,1466
121.4664694,31.2382,112
121.46648,31.21016001,3862
121.4665,31.27659001,10415
121.46651,30.79631001,3640
121.4666,31.20841001,14245
121.466616,31.26822263,6003
121.46666,31.23527001,33857
121.46667,31.29861001,27055
121.46668,31.23518001,883
121.46669,31.29231001,102400
121.46671,31.27624,5211
121.4667111,31.2249611,17
121.46672,31.21082,13
121.46672,31.21082001,321
121.4667792,31.30304635,9736
121.46682,31.26738,2510
121.4668333,31.2442972,289
121.4669306,31.2038389,290
121.46694,31.22454001,1051
121.46694,31.24944001,25208
121.46694,31.28861001,29158
121.46695,31.2070611,450
121.46696,31.26153001,3472
121.46696,31.73408001,535
121.46697,31.24966,55
121.46697,31.24966001,623
121.466978,31.2451498,974
121.467,31.20380001,1555
121.46701,31.28866,3505
121.46708,30.99602,708
121.46708,30.99602001,803
121.46708,31.73405,307
121.46714,31.20607001,5167
121.46724,31.24457001,14943
121.46728,31.22867001,1474
121.4672806,31.2286695,100
121.46733,31.23209,2527
121.4673306,31.2320889,360
121.4673806,31.2279695,191
121.46741,31.24957,4265
121.46748,31.21180001,664
121.4674806,31.2118,84
121.4675,31.2047195,8384
121.4675,31.20472001,38885
121.46758,31.19445,30
121.46758,31.19445001,414
121.4676389,31.2208389,504
121.46765,31.19368,1
121.46766,31.20996001,2134
121.46766,31.23577001,2091
121.4676694,31.22365,50
121.46768,31.20326001,570
121.46769,31.22931,2518
121.46769,31.22931001,6017
121.4677,31.23225,14
121.46771,31.2528,421
121.46771,31.25280001,1688
121.46775,31.24303,4118
121.46777,31.24305001,43624
121.467778,31.24305601,942
121.4677806,31.1411111,1745
121.46783,31.22061001,53726
121.4678306,31.2206111,4527
121.4678611,31.1974889,492
121.4678949,31.2248365,2657
121.4679,30.90872,112
121.4679,31.23233001,633
121.46797,31.36438,672
121.46797,31.36438001,1853
121.468,31.19900001,1267
121.46803,31.22823001,10918
121.46804,31.19465,872
121.46804,31.19465001,8441
121.46805,31.23685,398
121.46808,31.19778001,1218
121.46813,31.24195001,2399
121.46816,31.26207001,44978
121.4681694,31.1989889,228
121.46819,31.19987,179
121.46819,31.19987001,355
121.4683,31.2359695,63
121.4683,31.25517001,2137
121.46835,30.91979,3
121.4683806,31.2280306,50
121.4684,30.82225001,1116
121.46841,31.2728,279
121.46841,31.27280001,897
121.4684194,31.2124111,92
121.46843,31.1746,203
121.46843,31.17460001,847
121.4685,31.2336195,2161
121.4685,31.23362001,628
121.4685,31.2418306,48
121.46851,31.30305001,6105
121.46853,31.20940001,21364
121.46859,30.91979,271
121.4686,31.24137001,26713
121.468603,31.27548,307
121.468603,31.27548001,3602
121.46861,31.25445001,69026
121.46863,31.25447,5217
121.46865,31.2095611,20
121.4687133,31.23545797,12746
121.46875,31.22168001,2519
121.46875,31.25847001,18409
121.4688,31.25783401,9780
121.46884,31.19959001,54515
121.4689,31.21112001,406
121.4689,31.22286001,423
121.468948,31.23775101,1840
121.469,31.1792,1087
121.469,31.20700001,4713
121.469,31.22648001,1801
121.469,31.2264806,6
121.469016,31.23706501,1977
121.4690806,31.2221695,559
121.46913,31.27028,7482
121.4691389,31.2235695,60
121.46914,31.22357001,994
121.46915,31.32181001,16764
